n	bini322			dgemm			schonhage333		smirnov224		smirnov225		smirnov272		smirnov323		smirnov333		smirnov334		smirnov442		smirnov444		smirnov552		smirnov555
512	106.13565826416016	98.03320479393005	110.49525594711304	102.70467352867126	104.97775840759277	118.81557846069336	109.45499992370605	109.60077095031738	108.89774298667908	101.95335698127747	105.7958779335022	118.28649640083313	128.6767373085022
1024	305.99683260917664	302.8498799800873	307.536523103714	294.1351923942566	300.426105260849	322.5010645389557	308.8978691101074	303.86168932914734	305.75591826438904	284.70208287239075	286.68019676208496	324.3983883857727	342.7528314590454
2048	989.9197444915771	1015.0164792537689	978.8157188892365	930.4095568656921	947.9711289405823	965.5132918357849	971.8596992492676	972.0438430309296	974.3688495159149	884.7113139629364	887.0793392658234	998.4845814704895	1025.583930015564
4096	3298.6337893009186	3660.8592669963837	3215.0597128868103	3328.3386166095734	3236.161846637726	3453.293914794922	3187.1690912246704	3157.3420436382294	3153.0005311965942	3050.2488598823547	2994.3610050678253	3223.094920396805	3232.334004163742
8192	12415.38905262947	13720.398879766464	11954.317847251892	11949.915642499924	11841.52396440506	12576.102908611298	11789.815960645676	11556.58729338646	11654.59122300148	11307.095131635666	11010.700713634491	11944.359038352966	11496.067914247513
